Element Index,Addition Cost,Copy Cost,Total Cost,Amortized Cost
24989,1,0,57756,2.3112569531
24990,1,0,57757,2.3112044818
24991,1,0,57758,2.3111520147
24992,1,0,57759,2.3110995519
24993,1,0,57760,2.3110470932
24994,1,0,57761,2.3109946387
24995,1,0,57762,2.3109421884
24996,1,0,57763,2.3108897424
24997,1,0,57764,2.3108373005
24998,1,0,57765,2.3107848628
24999,1,0,57766,2.3107324293
25000,1,0,57767,2.3106800000
25001,1,0,57768,2.3106275749
25002,1,0,57769,2.3105751540
25003,1,0,57770,2.3105227373
25004,1,0,57771,2.3104703247
25005,1,0,57772,2.3104179164
25006,1,0,57773,2.3103655123
25007,1,0,57774,2.3103131123
25008,1,0,57775,2.3102607166
25009,1,0,57776,2.3102083250
25010,1,0,57777,2.3101559376
25011,1,0,57778,2.3101035544
25012,1,0,57779,2.3100511754
25013,1,0,57780,2.3099988006
25014,1,0,57781,2.3099464300
25015,1,0,57782,2.3098940636
25016,1,0,57783,2.3098417013
25017,1,0,57784,2.3097893432
25018,1,0,57785,2.3097369894
25019,1,0,57786,2.3096846397
25020,1,0,57787,2.3096322942
25021,1,0,57788,2.3095799528
25022,1,0,57789,2.3095276157
25023,1,0,57790,2.3094752827
25024,1,0,57791,2.3094229540
25025,1,0,57792,2.3093706294
25026,1,0,57793,2.3093183090
25027,1,0,57794,2.3092659927
25028,1,0,57795,2.3092136807
25029,1,0,57796,2.3091613728
25030,1,0,57797,2.3091090691
25031,1,0,57798,2.3090567696
25032,1,0,57799,2.3090044743
25033,1,0,57800,2.3089521831
25034,1,0,57801,2.3088998961
25035,1,0,57802,2.3088476133
25036,1,0,57803,2.3087953347
25037,1,0,57804,2.3087430603
25038,1,0,57805,2.3086907900
25039,1,0,57806,2.3086385239
25040,1,0,57807,2.3085862620
25041,1,0,57808,2.3085340042
25042,1,0,57809,2.3084817507
25043,1,0,57810,2.3084295013
25044,1,0,57811,2.3083772560
25045,1,0,57812,2.3083250150
25046,1,0,57813,2.3082727781
25047,1,0,57814,2.3082205454
25048,1,0,57815,2.3081683168
25049,1,0,57816,2.3081160925
25050,1,0,57817,2.3080638723
25051,1,0,57818,2.3080116562
25052,1,0,57819,2.3079594444
25053,1,0,57820,2.3079072367
25054,1,0,57821,2.3078550331
25055,1,0,57822,2.3078028338
25056,1,0,57823,2.3077506386
25057,1,0,57824,2.3076984475
25058,1,0,57825,2.3076462607
25059,1,0,57826,2.3075940780
25060,1,0,57827,2.3075418994
25061,1,0,57828,2.3074897251
25062,1,0,57829,2.3074375549
25063,1,0,57830,2.3073853888
25064,1,0,57831,2.3073332269
25065,1,0,57832,2.3072810692
25066,1,0,57833,2.3072289157
25067,1,0,57834,2.3071767663
25068,1,0,57835,2.3071246210
25069,1,0,57836,2.3070724800
25070,1,0,57837,2.3070203430
25071,1,0,57838,2.3069682103
25072,1,0,57839,2.3069160817
25073,1,0,57840,2.3068639572
25074,1,0,57841,2.3068118370
25075,1,0,57842,2.3067597208
25076,1,0,57843,2.3067076089
25077,1,0,57844,2.3066555011
25078,1,0,57845,2.3066033974
25079,1,0,57846,2.3065512979
25080,1,0,57847,2.3064992026
25081,1,0,57848,2.3064471114
25082,1,0,57849,2.3063950243
25083,1,0,57850,2.3063429414
25084,1,0,57851,2.3062908627
25085,1,0,57852,2.3062387881
25086,1,0,57853,2.3061867177
25087,1,0,57854,2.3061346514
25088,1,0,57855,2.3060825893
25089,1,0,57856,2.3060305313
25090,1,0,57857,2.3059784775
25091,1,0,57858,2.3059264278
25092,1,0,57859,2.3058743823
25093,1,0,57860,2.3058223409
25094,1,0,57861,2.3057703037
25095,1,0,57862,2.3057182706
25096,1,0,57863,2.3056662416
25097,1,0,57864,2.3056142168
25098,1,0,57865,2.3055621962
25099,1,0,57866,2.3055101797
25100,1,0,57867,2.3054581673
25101,1,0,57868,2.3054061591
25102,1,0,57869,2.3053541550
25103,1,0,57870,2.3053021551
25104,1,0,57871,2.3052501593
25105,1,0,57872,2.3051981677
25106,1,0,57873,2.3051461802
25107,1,0,57874,2.3050941968
25108,1,0,57875,2.3050422176
25109,1,0,57876,2.3049902425
25110,1,0,57877,2.3049382716
25111,1,0,57878,2.3048863048
25112,1,0,57879,2.3048343421
25113,1,0,57880,2.3047823836
25114,1,0,57881,2.3047304292
25115,1,0,57882,2.3046784790
25116,1,0,57883,2.3046265329
25117,1,0,57884,2.3045745909
25118,1,0,57885,2.3045226531
25119,1,0,57886,2.3044707194
25120,1,0,57887,2.3044187898
25121,1,0,57888,2.3043668644
25122,1,0,57889,2.3043149431
25123,1,0,57890,2.3042630259
25124,1,0,57891,2.3042111129
25125,1,0,57892,2.3041592040
25126,1,0,57893,2.3041072992
25127,1,0,57894,2.3040553986
25128,1,0,57895,2.3040035021
25129,1,0,57896,2.3039516097
25130,1,0,57897,2.3038997214
25131,1,0,57898,2.3038478373
25132,1,0,57899,2.3037959573
25133,1,0,57900,2.3037440815
25134,1,0,57901,2.3036922098
25135,1,0,57902,2.3036403422
25136,1,0,57903,2.3035884787
25137,1,0,57904,2.3035366193
25138,1,0,57905,2.3034847641
25139,1,0,57906,2.3034329130
25140,1,0,57907,2.3033810660
25141,1,0,57908,2.3033292232
25142,1,0,57909,2.3032773845
25143,1,0,57910,2.3032255499
25144,1,0,57911,2.3031737194
25145,1,0,57912,2.3031218930
25146,1,0,57913,2.3030700708
25147,1,0,57914,2.3030182527
25148,1,0,57915,2.3029664387
25149,1,0,57916,2.3029146288
25150,1,0,57917,2.3028628231
25151,1,0,57918,2.3028110214
25152,1,0,57919,2.3027592239
25153,1,0,57920,2.3027074305
25154,1,0,57921,2.3026556412
25155,1,0,57922,2.3026038561
25156,1,0,57923,2.3025520751
25157,1,0,57924,2.3025002981
25158,1,0,57925,2.3024485253
25159,1,0,57926,2.3023967566
25160,1,0,57927,2.3023449921
25161,1,0,57928,2.3022932316
25162,1,0,57929,2.3022414752
25163,1,0,57930,2.3021897230
25164,1,0,57931,2.3021379749
25165,1,0,57932,2.3020862309
25166,1,0,57933,2.3020344910
25167,1,0,57934,2.3019827552
25168,1,0,57935,2.3019310235
25169,1,0,57936,2.3018792960
25170,1,0,57937,2.3018275725
25171,1,0,57938,2.3017758532
25172,1,0,57939,2.3017241379
25173,1,0,57940,2.3016724268
25174,1,0,57941,2.3016207198
25175,1,0,57942,2.3015690169
25176,1,0,57943,2.3015173181
25177,1,0,57944,2.3014656234
25178,1,0,57945,2.3014139328
25179,1,0,57946,2.3013622463
25180,1,0,57947,2.3013105639
25181,1,0,57948,2.3012588857
25182,1,0,57949,2.3012072115
25183,1,0,57950,2.3011555414
25184,1,0,57951,2.3011038755
25185,1,0,57952,2.3010522136
25186,1,0,57953,2.3010005559
25187,1,0,57954,2.3009489022
25188,1,0,57955,2.3008972527
25189,1,0,57956,2.3008456072
25190,1,0,57957,2.3007939659
25191,1,0,57958,2.3007423286
25192,1,0,57959,2.3006906955
25193,1,0,57960,2.3006390664
25194,1,0,57961,2.3005874415
25195,1,0,57962,2.3005358206
25196,1,0,57963,2.3004842038
25197,1,0,57964,2.3004325912
25198,1,0,57965,2.3003809826
25199,1,0,57966,2.3003293781
25200,1,0,57967,2.3002777778
25201,1,0,57968,2.3002261815
25202,1,0,57969,2.3001745893
25203,1,0,57970,2.3001230012
25204,1,0,57971,2.3000714172
25205,1,0,57972,2.3000198373
25206,1,0,57973,2.2999682615
25207,1,0,57974,2.2999166898
25208,1,0,57975,2.2998651222
25209,1,0,57976,2.2998135586
25210,1,0,57977,2.2997619992
25211,1,0,57978,2.2997104439
25212,1,0,57979,2.2996588926
25213,1,0,57980,2.2996073454
25214,1,0,57981,2.2995558023
25215,1,0,57982,2.2995042633
25216,1,0,57983,2.2994527284
25217,1,0,57984,2.2994011976
25218,1,0,57985,2.2993496709
25219,1,0,57986,2.2992981482
25220,1,0,57987,2.2992466297
25221,1,0,57988,2.2991951152
25222,1,0,57989,2.2991436048
25223,1,0,57990,2.2990920985
25224,1,0,57991,2.2990405963
25225,1,0,57992,2.2989890981
25226,1,0,57993,2.2989376041
25227,1,0,57994,2.2988861141
25228,1,0,57995,2.2988346282
25229,1,0,57996,2.2987831464
25230,1,0,57997,2.2987316686
25231,1,0,57998,2.2986801950
25232,1,0,57999,2.2986287254
25233,1,0,58000,2.2985772599
25234,1,0,58001,2.2985257985
25235,1,0,58002,2.2984743412
25236,1,0,58003,2.2984228879
25237,1,0,58004,2.2983714388
25238,1,0,58005,2.2983199937
25239,1,0,58006,2.2982685526
25240,1,0,58007,2.2982171157
25241,1,0,58008,2.2981656828
25242,1,0,58009,2.2981142540
25243,1,0,58010,2.2980628293
25244,1,0,58011,2.2980114087
25245,1,0,58012,2.2979599921
25246,1,0,58013,2.2979085796
25247,1,0,58014,2.2978571711
25248,1,0,58015,2.2978057668
25249,1,0,58016,2.2977543665
25250,1,0,58017,2.2977029703
25251,1,0,58018,2.2976515782
25252,1,0,58019,2.2976001901
25253,1,0,58020,2.2975488061
25254,1,0,58021,2.2974974262
25255,1,0,58022,2.2974460503
25256,1,0,58023,2.2973946785
25257,1,0,58024,2.2973433108
25258,1,0,58025,2.2972919471
25259,1,0,58026,2.2972405875
25260,1,0,58027,2.2971892320
25261,1,0,58028,2.2971378805
25262,1,0,58029,2.2970865331
25263,1,0,58030,2.2970351898
25264,1,0,58031,2.2969838505
25265,1,0,58032,2.2969325153
25266,1,0,58033,2.2968811842
25267,1,0,58034,2.2968298571
25268,1,0,58035,2.2967785341
25269,1,0,58036,2.2967272152
25270,1,0,58037,2.2966759003
25271,1,0,58038,2.2966245895
25272,1,0,58039,2.2965732827
25273,1,0,58040,2.2965219800
25274,1,0,58041,2.2964706813
25275,1,0,58042,2.2964193867
25276,1,0,58043,2.2963680962
25277,1,0,58044,2.2963168097
25278,1,0,58045,2.2962655273
25279,1,0,58046,2.2962142490
25280,1,0,58047,2.2961629747
25281,1,0,58048,2.2961117044
25282,1,0,58049,2.2960604383
25283,1,0,58050,2.2960091761
25284,1,0,58051,2.2959579181
25285,1,0,58052,2.2959066640
25286,1,0,58053,2.2958554141
25287,1,0,58054,2.2958041681
25288,1,0,58055,2.2957529263
25289,1,0,58056,2.2957016885
25290,1,0,58057,2.2956504547
25291,1,0,58058,2.2955992250
25292,1,0,58059,2.2955479994
25293,1,0,58060,2.2954967778
25294,1,0,58061,2.2954455602
25295,1,0,58062,2.2953943467
25296,1,0,58063,2.2953431373
25297,1,0,58064,2.2952919318
25298,1,0,58065,2.2952407305
25299,1,0,58066,2.2951895332
25300,1,0,58067,2.2951383399
25301,1,0,58068,2.2950871507
25302,1,0,58069,2.2950359655
25303,1,0,58070,2.2949847844
25304,1,0,58071,2.2949336073
25305,1,0,58072,2.2948824343
25306,1,0,58073,2.2948312653
25307,1,0,58074,2.2947801004
25308,1,0,58075,2.2947289395
25309,1,0,58076,2.2946777826
25310,1,0,58077,2.2946266298
25311,1,0,58078,2.2945754810
25312,1,0,58079,2.2945243363
25313,1,0,58080,2.2944731956
25314,1,0,58081,2.2944220589
25315,1,0,58082,2.2943709263
25316,1,0,58083,2.2943197978
25317,1,0,58084,2.2942686732
25318,1,0,58085,2.2942175527
25319,1,0,58086,2.2941664363
25320,1,0,58087,2.2941153239
25321,1,0,58088,2.2940642155
25322,1,0,58089,2.2940131111
25323,1,0,58090,2.2939620108
25324,1,0,58091,2.2939109145
25325,1,0,58092,2.2938598223
25326,1,0,58093,2.2938087341
25327,1,0,58094,2.2937576499
25328,1,0,58095,2.2937065698
25329,1,0,58096,2.2936554937
25330,1,0,58097,2.2936044216
25331,1,0,58098,2.2935533536
25332,1,0,58099,2.2935022896
25333,1,0,58100,2.2934512296
25334,1,0,58101,2.2934001737
25335,1,0,58102,2.2933491218
25336,1,0,58103,2.2932980739
25337,1,0,58104,2.2932470300
25338,1,0,58105,2.2931959902
25339,1,0,58106,2.2931449544
25340,1,0,58107,2.2930939227
25341,1,0,58108,2.2930428949
25342,1,0,58109,2.2929918712
25343,1,0,58110,2.2929408515
25344,1,0,58111,2.2928898359
25345,1,0,58112,2.2928388242
25346,1,0,58113,2.2927878166
25347,1,0,58114,2.2927368130
25348,1,0,58115,2.2926858135
25349,1,0,58116,2.2926348179
25350,1,0,58117,2.2925838264
25351,1,0,58118,2.2925328389
25352,1,0,58119,2.2924818555
25353,1,0,58120,2.2924308760
25354,1,0,58121,2.2923799006
25355,1,0,58122,2.2923289292
25356,1,0,58123,2.2922779618
25357,1,0,58124,2.2922269985
25358,1,0,58125,2.2921760391
25359,1,0,58126,2.2921250838
25360,1,0,58127,2.2920741325
25361,1,0,58128,2.2920231852
25362,1,0,58129,2.2919722419
25363,1,0,58130,2.2919213027
25364,1,0,58131,2.2918703674
25365,1,0,58132,2.2918194362
25366,1,0,58133,2.2917685090
25367,1,0,58134,2.2917175858
25368,1,0,58135,2.2916666667
25369,1,0,58136,2.2916157515
25370,1,0,58137,2.2915648404
25371,1,0,58138,2.2915139332
25372,1,0,58139,2.2914630301
25373,1,0,58140,2.2914121310
25374,1,0,58141,2.2913612359
25375,1,0,58142,2.2913103448
25376,1,0,58143,2.2912594578
25377,1,0,58144,2.2912085747
25378,1,0,58145,2.2911576956
25379,1,0,58146,2.2911068206
25380,1,0,58147,2.2910559496
25381,1,0,58148,2.2910050825
25382,1,0,58149,2.2909542195
25383,1,0,58150,2.2909033605
25384,1,0,58151,2.2908525055
25385,1,0,58152,2.2908016545
25386,1,0,58153,2.2907508075
25387,1,0,58154,2.2906999645
25388,1,0,58155,2.2906491256
25389,1,0,58156,2.2905982906
25390,1,0,58157,2.2905474596
25391,1,0,58158,2.2904966327
25392,1,0,58159,2.2904458097
25393,1,0,58160,2.2903949907
25394,1,0,58161,2.2903441758
25395,1,0,58162,2.2902933648
25396,1,0,58163,2.2902425579
25397,1,0,58164,2.2901917549
25398,1,0,58165,2.2901409560
25399,1,0,58166,2.2900901610
25400,1,0,58167,2.2900393701
25401,1,0,58168,2.2899885831
25402,1,0,58169,2.2899378002
25403,1,0,58170,2.2898870212
25404,1,0,58171,2.2898362463
25405,1,0,58172,2.2897854753
25406,1,0,58173,2.2897347083
25407,1,0,58174,2.2896839454
25408,1,0,58175,2.2896331864
25409,1,0,58176,2.2895824314
25410,1,0,58177,2.2895316804
25411,1,0,58178,2.2894809335
25412,1,0,58179,2.2894301905
25413,1,0,58180,2.2893794515
25414,1,0,58181,2.2893287165
25415,1,0,58182,2.2892779854
25416,1,0,58183,2.2892272584
25417,1,0,58184,2.2891765354
25418,1,0,58185,2.2891258164
25419,1,0,58186,2.2890751013
25420,1,0,58187,2.2890243902
25421,1,0,58188,2.2889736832
25422,1,0,58189,2.2889229801
25423,1,0,58190,2.2888722810
25424,1,0,58191,2.2888215859
25425,1,0,58192,2.2887708948
25426,1,0,58193,2.2887202077
25427,1,0,58194,2.2886695245
25428,1,0,58195,2.2886188454
25429,1,0,58196,2.2885681702
25430,1,0,58197,2.2885174990
25431,1,0,58198,2.2884668318
25432,1,0,58199,2.2884161686
25433,1,0,58200,2.2883655094
25434,1,0,58201,2.2883148541
25435,1,0,58202,2.2882642029
25436,1,0,58203,2.2882135556
25437,1,0,58204,2.2881629123
25438,1,0,58205,2.2881122730
25439,1,0,58206,2.2880616376
25440,1,0,58207,2.2880110063
25441,1,0,58208,2.2879603789
25442,1,0,58209,2.2879097555
25443,1,0,58210,2.2878591361
25444,1,0,58211,2.2878085207
25445,1,0,58212,2.2877579092
25446,1,0,58213,2.2877073017
25447,1,0,58214,2.2876566982
25448,1,0,58215,2.2876060987
25449,1,0,58216,2.2875555032
25450,1,0,58217,2.2875049116
25451,1,0,58218,2.2874543240
25452,1,0,58219,2.2874037404
25453,1,0,58220,2.2873531607
25454,1,0,58221,2.2873025851
25455,1,0,58222,2.2872520134
25456,1,0,58223,2.2872014456
25457,1,0,58224,2.2871508819
25458,1,0,58225,2.2871003221
25459,1,0,58226,2.2870497663
25460,1,0,58227,2.2869992145
25461,1,0,58228,2.2869486666
25462,1,0,58229,2.2868981227
25463,1,0,58230,2.2868475828
25464,1,0,58231,2.2867970468
25465,1,0,58232,2.2867465148
25466,1,0,58233,2.2866959868
25467,1,0,58234,2.2866454628
25468,1,0,58235,2.2865949427
25469,1,0,58236,2.2865444266
25470,1,0,58237,2.2864939144
25471,1,0,58238,2.2864434062
25472,1,0,58239,2.2863929020
25473,1,0,58240,2.2863424018
25474,1,0,58241,2.2862919055
25475,1,0,58242,2.2862414132
25476,1,0,58243,2.2861909248
25477,1,0,58244,2.2861404404
25478,1,0,58245,2.2860899600
25479,1,0,58246,2.2860394835
25480,1,0,58247,2.2859890110
25481,1,0,58248,2.2859385424
25482,1,0,58249,2.2858880779
25483,1,0,58250,2.2858376172
25484,1,0,58251,2.2857871606
25485,1,0,58252,2.2857367079
25486,1,0,58253,2.2856862591
25487,1,0,58254,2.2856358143
25488,1,0,58255,2.2855853735
25489,1,0,58256,2.2855349366
25490,1,0,58257,2.2854845037
25491,1,0,58258,2.2854340748
25492,1,0,58259,2.2853836498
25493,1,0,58260,2.2853332287
25494,1,0,58261,2.2852828116
25495,1,0,58262,2.2852323985
25496,1,0,58263,2.2851819893
25497,1,0,58264,2.2851315841
25498,1,0,58265,2.2850811828
25499,1,0,58266,2.2850307855
25500,1,0,58267,2.2849803922
25501,1,0,58268,2.2849300027
25502,1,0,58269,2.2848796173
25503,1,0,58270,2.2848292358
25504,1,0,58271,2.2847788582
25505,1,0,58272,2.2847284846
25506,1,0,58273,2.2846781150
25507,1,0,58274,2.2846277492
25508,1,0,58275,2.2845773875
25509,1,0,58276,2.2845270297
25510,1,0,58277,2.2844766758
25511,1,0,58278,2.2844263259
25512,1,0,58279,2.2843759799
25513,1,0,58280,2.2843256379
25514,1,0,58281,2.2842752998
25515,1,0,58282,2.2842249657
25516,1,0,58283,2.2841746355
25517,1,0,58284,2.2841243093
25518,1,0,58285,2.2840739870
25519,1,0,58286,2.2840236686
25520,1,0,58287,2.2839733542
25521,1,0,58288,2.2839230438
25522,1,0,58289,2.2838727372
25523,1,0,58290,2.2838224347
25524,1,0,58291,2.2837721360
25525,1,0,58292,2.2837218413
25526,1,0,58293,2.2836715506
25527,1,0,58294,2.2836212638
25528,1,0,58295,2.2835709809
25529,1,0,58296,2.2835207019
25530,1,0,58297,2.2834704269
25531,1,0,58298,2.2834201559
25532,1,0,58299,2.2833698888
25533,1,0,58300,2.2833196256
25534,1,0,58301,2.2832693663
25535,1,0,58302,2.2832191110
25536,1,0,58303,2.2831688596
25537,1,0,58304,2.2831186122
25538,1,0,58305,2.2830683687
25539,1,0,58306,2.2830181291
25540,1,0,58307,2.2829678935
25541,1,0,58308,2.2829176618
25542,1,0,58309,2.2828674340
25543,1,0,58310,2.2828172102
25544,1,0,58311,2.2827669903
25545,1,0,58312,2.2827167743
25546,1,0,58313,2.2826665623
25547,1,0,58314,2.2826163542
25548,1,0,58315,2.2825661500
25549,1,0,58316,2.2825159497
25550,1,0,58317,2.2824657534
25551,1,0,58318,2.2824155610
25552,1,0,58319,2.2823653726
25553,1,0,58320,2.2823151880
25554,1,0,58321,2.2822650074
25555,1,0,58322,2.2822148308
25556,1,0,58323,2.2821646580
25557,1,0,58324,2.2821144892
25558,1,0,58325,2.2820643243
25559,1,0,58326,2.2820141633
25560,1,0,58327,2.2819640063
25561,1,0,58328,2.2819138531
25562,1,0,58329,2.2818637039
25563,1,0,58330,2.2818135587
25564,1,0,58331,2.2817634173
25565,1,0,58332,2.2817132799
25566,1,0,58333,2.2816631464
25567,1,0,58334,2.2816130168
25568,1,0,58335,2.2815628911
25569,1,0,58336,2.2815127694
25570,1,0,58337,2.2814626515
25571,1,0,58338,2.2814125376
25572,1,0,58339,2.2813624277
25573,1,0,58340,2.2813123216
25574,1,0,58341,2.2812622194
25575,1,0,58342,2.2812121212
25576,1,0,58343,2.2811620269
25577,1,0,58344,2.2811119365
25578,1,0,58345,2.2810618500
25579,1,0,58346,2.2810117675
25580,1,0,58347,2.2809616888
25581,1,0,58348,2.2809116141
25582,1,0,58349,2.2808615433
25583,1,0,58350,2.2808114764
25584,1,0,58351,2.2807614134
25585,1,0,58352,2.2807113543
25586,1,0,58353,2.2806612991
25587,1,0,58354,2.2806112479
25588,1,0,58355,2.2805612006
25589,1,0,58356,2.2805111571
25590,1,0,58357,2.2804611176
25591,1,0,58358,2.2804110820
25592,1,0,58359,2.2803610503
25593,1,0,58360,2.2803110225
25594,1,0,58361,2.2802609987
25595,1,0,58362,2.2802109787
25596,1,0,58363,2.2801609627
25597,1,0,58364,2.2801109505
25598,1,0,58365,2.2800609423
25599,1,0,58366,2.2800109379
25600,1,0,58367,2.2799609375
25601,1,0,58368,2.2799109410
25602,1,0,58369,2.2798609484
25603,1,0,58370,2.2798109597
25604,1,0,58371,2.2797609748
25605,1,0,58372,2.2797109939
25606,1,0,58373,2.2796610169
25607,1,0,58374,2.2796110439
25608,1,0,58375,2.2795610747
25609,1,0,58376,2.2795111094
25610,1,0,58377,2.2794611480
25611,1,0,58378,2.2794111905
25612,1,0,58379,2.2793612369
25613,1,0,58380,2.2793112872
25614,1,0,58381,2.2792613415
25615,1,0,58382,2.2792113996
25616,1,0,58383,2.2791614616
25617,1,0,58384,2.2791115275
25618,1,0,58385,2.2790615973
25619,1,0,58386,2.2790116710
25620,1,0,58387,2.2789617486
25621,1,0,58388,2.2789118301
25622,1,0,58389,2.2788619155
25623,1,0,58390,2.2788120048
25624,1,0,58391,2.2787620980
25625,1,0,58392,2.2787121951
25626,1,0,58393,2.2786622961
25627,1,0,58394,2.2786124010
25628,1,0,58395,2.2785625098
25629,1,0,58396,2.2785126224
25630,1,0,58397,2.2784627390
25631,1,0,58398,2.2784128594
25632,1,0,58399,2.2783629838
25633,1,0,58400,2.2783131120
25634,1,0,58401,2.2782632441
25635,1,0,58402,2.2782133801
25636,1,0,58403,2.2781635200
25637,1,0,58404,2.2781136638
25638,1,0,58405,2.2780638115
25639,1,0,58406,2.2780139631
25640,1,0,58407,2.2779641186
25641,1,0,58408,2.2779142779
25642,1,0,58409,2.2778644412
25643,1,0,58410,2.2778146083
25644,1,0,58411,2.2777647793
25645,1,0,58412,2.2777149542
25646,1,0,58413,2.2776651330
25647,1,0,58414,2.2776153156
25648,1,0,58415,2.2775655022
25649,1,0,58416,2.2775156926
25650,1,0,58417,2.2774658869
25651,1,0,58418,2.2774160851
25652,1,0,58419,2.2773662872
25653,1,0,58420,2.2773164932
25654,1,0,58421,2.2772667030
25655,1,0,58422,2.2772169168
25656,1,0,58423,2.2771671344
25657,1,0,58424,2.2771173559
25658,1,0,58425,2.2770675813
25659,1,0,58426,2.2770178105
25660,1,0,58427,2.2769680436
25661,1,0,58428,2.2769182807
25662,1,0,58429,2.2768685215
25663,1,0,58430,2.2768187663
25664,1,0,58431,2.2767690150
25665,1,0,58432,2.2767192675
25666,1,0,58433,2.2766695239
25667,1,0,58434,2.2766197842
25668,1,0,58435,2.2765700483
25669,1,0,58436,2.2765203163
25670,1,0,58437,2.2764705882
25671,1,0,58438,2.2764208640
25672,1,0,58439,2.2763711437
25673,1,0,58440,2.2763214272
25674,1,0,58441,2.2762717146
25675,1,0,58442,2.2762220058
25676,1,0,58443,2.2761723010
25677,1,0,58444,2.2761226000
25678,1,0,58445,2.2760729029
25679,1,0,58446,2.2760232096
25680,1,0,58447,2.2759735202
25681,1,0,58448,2.2759238347
25682,1,0,58449,2.2758741531
25683,1,0,58450,2.2758244753
25684,1,0,58451,2.2757748014
25685,1,0,58452,2.2757251314
25686,1,0,58453,2.2756754652
25687,1,0,58454,2.2756258029
25688,1,0,58455,2.2755761445
25689,1,0,58456,2.2755264899
25690,1,0,58457,2.2754768392
25691,1,0,58458,2.2754271924
25692,1,0,58459,2.2753775494
25693,1,0,58460,2.2753279103
25694,1,0,58461,2.2752782751
25695,1,0,58462,2.2752286437
25696,1,0,58463,2.2751790162
25697,1,0,58464,2.2751293925
25698,1,0,58465,2.2750797727
25699,1,0,58466,2.2750301568
25700,1,0,58467,2.2749805447
25701,1,0,58468,2.2749309365
25702,1,0,58469,2.2748813322
25703,1,0,58470,2.2748317317
25704,1,0,58471,2.2747821351
25705,1,0,58472,2.2747325423
25706,1,0,58473,2.2746829534
25707,1,0,58474,2.2746333683
25708,1,0,58475,2.2745837871
25709,1,0,58476,2.2745342098
25710,1,0,58477,2.2744846363
25711,1,0,58478,2.2744350667
25712,1,0,58479,2.2743855009
25713,1,0,58480,2.2743359390
25714,1,0,58481,2.2742863810
25715,1,0,58482,2.2742368268
25716,1,0,58483,2.2741872764
25717,1,0,58484,2.2741377299
25718,1,0,58485,2.2740881873
25719,1,0,58486,2.2740386485
